# DM decay power constrained results vs mass 
# JWST NIRSPEC run {run_name}
# lambda0 [micron]    g_a\gamma\gamma [GeV^-1] (for vanilla axion)    pc used
8.250487197427085473e-01 4.956727619024561245e-27 3.417641497359253383e-11 0.000000000000000000e+00
8.241102564985685053e-01 4.331342990079683219e-27 3.200233583345029573e-11 1.000000000000000000e+00
8.231729899465740630e-01 1.314591380547432386e-26 5.584793141026661791e-11 0.000000000000000000e+00
8.222369181381740111e-01 1.365174371151452590e-26 5.700946608180881602e-11 0.000000000000000000e+00
8.213020391293032185e-01 1.301742444680677228e-26 5.576433794107909770e-11 0.000000000000000000e+00
8.203683509803683105e-01 1.244172716573283094e-26 5.461040029398509902e-11 0.000000000000000000e+00
8.194358517562337907e-01 1.161031781857662103e-26 5.284427957495838372e-11 0.000000000000000000e+00
8.185045395262086076e-01 1.187739307218477912e-26 5.353986789519876074e-11 0.000000000000000000e+00
8.175744123640317218e-01 1.208961894525343549e-26 5.410828129330950561e-11 0.000000000000000000e+00
8.166454683478588938e-01 5.765042084681954907e-27 3.742822878689885381e-11 0.000000000000000000e+00
8.157177055602486959e-01 4.213575830432312675e-27 3.205265011506660695e-11 1.000000000000000000e+00
8.147911220881486338e-01 7.329889261262046152e-27 4.234748701046075667e-11 0.000000000000000000e+00
8.138657160228824905e-01 1.069097236136021981e-26 5.123041113630600584e-11 0.000000000000000000e+00
8.129414854601353380e-01 7.060575559068926106e-27 4.170417090058028913e-11 0.000000000000000000e+00
8.120184284999413249e-01 7.831941624216443932e-27 4.399813438004491938e-11 0.000000000000000000e+00
8.110965432466696878e-01 2.556175306369938420e-26 7.962232609988184306e-11 0.000000000000000000e+00
8.101758278090114285e-01 1.421132992396668535e-26 5.946984517882370168e-11 0.000000000000000000e+00
8.092562802999656579e-01 2.090621913132857330e-26 7.225318576378309223e-11 0.000000000000000000e+00
8.083378988368270512e-01 1.952977764434913876e-26 6.995320335645824248e-11 0.000000000000000000e+00
8.074206815411716365e-01 4.525092042753189141e-27 3.372968410709234155e-11 1.000000000000000000e+00
8.065046265388446933e-01 5.056615488544114561e-27 3.571642975183739692e-11 1.000000000000000000e+00
8.055897319599465423e-01 3.339942042789575729e-27 2.907682291164715796e-11 1.000000000000000000e+00
8.046759959388202210e-01 3.485382442214460004e-27 2.975377122722238455e-11 1.000000000000000000e+00
8.037634166140380509e-01 4.481890753888823525e-27 3.379766130042232048e-11 1.000000000000000000e+00
8.028519921283887584e-01 2.818480239925570633e-27 2.684742466544894956e-11 1.000000000000000000e+00
8.019417206288647071e-01 2.706693002297485918e-27 2.635443179818188675e-11 1.000000000000000000e+00
8.010326002666484646e-01 5.528056781232759823e-27 3.772761311841655313e-11 0.000000000000000000e+00
8.001246291971005897e-01 1.443093744816040486e-26 6.106033503478903214e-11 0.000000000000000000e+00
7.992178055797464209e-01 1.230965226374909401e-26 5.649025501224728340e-11 0.000000000000000000e+00
7.983121275782635307e-01 7.435401693491153793e-27 4.397860980152209476e-11 0.000000000000000000e+00
7.974075933604687361e-01 1.036693306818934623e-26 5.201791804831254856e-11 0.000000000000000000e+00
7.965042010983058862e-01 1.034441202290168347e-26 5.204981236003450264e-11 0.000000000000000000e+00
7.956019489678329837e-01 1.009606415770720106e-26 5.150870871560069037e-11 0.000000000000000000e+00
7.947008351492095279e-01 8.204682236232844551e-27 4.651293534927896918e-11 0.000000000000000000e+00
7.938008578266841919e-01 5.991814076987962579e-27 3.981623471185807247e-11 0.000000000000000000e+00
7.929020151885820544e-01 3.720004600435095446e-27 3.142612439542116788e-11 1.000000000000000000e+00
7.920043054272926097e-01 3.320781614708183279e-27 2.974248241467923487e-11 1.000000000000000000e+00
7.911077267392571111e-01 3.405370624901653098e-27 3.017012590169375172e-11 0.000000000000000000e+00
7.902122773249564691e-01 5.920269261514781069e-27 3.984771656003176071e-11 0.000000000000000000e+00
7.893179553888985955e-01 5.673078542169361512e-27 3.907327320478669044e-11 0.000000000000000000e+00
7.884247591396063015e-01 7.053170324208078448e-27 4.364155070305689520e-11 0.000000000000000000e+00
7.875326867896055294e-01 1.035946967281718052e-26 5.298027989575355609e-11 0.000000000000000000e+00
7.866417365554123631e-01 1.491928122901378482e-26 6.368788726229221610e-11 0.000000000000000000e+00
7.857519066575217037e-01 1.172877183610048699e-26 5.656482826028309903e-11 0.000000000000000000e+00
7.848631953203948353e-01 3.764207251565885746e-27 3.209919835799646024e-11 0.000000000000000000e+00
7.839756007724475451e-01 3.508928547811222847e-27 3.104429571698192593e-11 1.000000000000000000e+00
7.830891212460380224e-01 5.021331634242799227e-27 3.719983690125260770e-11 1.000000000000000000e+00
